"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses"
"1265","","","{""education"":""Master's Degree (e.g., MSc)""}","survey-multi-choice","10","33612","0.0-6.0-5.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:46:19.137Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7730","","","{""mental_health_condition"":""No"",""mental_health_treatment"":""No"",""psychiatric_medication"":""No""}","survey-text","11","41362","0.0-7.0-0.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:46:26.887Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","43038","0.0-7.0-1.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2058","","","{""depression_episodes"":""more than 5"",""depression_recent"":""Currently experiencing an episode""}","survey-multi-choice","13","45106","0.0-7.0-2.0-0.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:46:30.632Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38717.299999999814","","","","survey-template","14","83887","0.0-7.0-3.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:47:09.412Z","","","","","","ius","{""Q01"":""0"",""Q02"":""4"",""Q03"":""4"",""Q04"":""3"",""Q05"":""4"",""Q06"":""4"",""Q07"":""1"",""Q08"":""0"",""Q09"":""3"",""Q10"":""4"",""Q11"":""2"",""Q12"":""4"",""Q13"":""4""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13""]","[3084.899999999441,4393.699999999255,6589.5,11996.699999999255,21109.89999999944,26031.699999999255,29912.199999999255,32379.099999999627,34617.799999999814,35270.59999999963,36301,36862.89999999944,38069.199999999255]","[]","[3084.899999999441,4393.699999999255,6589.5,11996.699999999255,21109.89999999944,26031.699999999255,29912.199999999255,32379.099999999627,34617.799999999814,35270.59999999963,36301,36862.89999999944,38069.199999999255,38701.799999999814]","0.5384615384615384","0.4166666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"938","1752061630355","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","84832","0.0-7.0-4.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:47:10.358Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16559.200000000186","","","","survey-template","16","101417","0.0-7.0-5.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:47:26.943Z","","","","","","pss","{""Q01"":""4"",""Q02"":""0"",""Q03"":""2"",""Q04"":""1"",""Q05"":""3"",""Q06"":""4"",""Q07"":""1"",""Q08"":""2"",""Q09"":""4"",""Q10"":""4""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10""]","[2373.600000000559,4545.100000000559,6175.100000000559,8014.600000000559,10974,12727.5,13095,13900.300000000745,15444.100000000559,15986.5]","[]","[0.20000000018626451,2373.600000000559,4545.100000000559,6175.100000000559,8014.600000000559,10974,12727.5,13095,13900.300000000745,15444.100000000559,15986.5,16543]","0.4","0.4444444444444444","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"872","1752061647820","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","102297","0.0-7.0-6.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:47:27.823Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43058.10000000056","","","","survey-template","18","145400","0.0-7.0-7.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:48:10.926Z","","","","","","drsp","{""Q01"":""0"",""Q02"":""5"",""Q03"":""4"",""Q04"":""2"",""Q05"":""3"",""Q06"":""5"",""Q07"":""0"",""Q08"":""4"",""Q09"":""2"",""Q10"":""0"",""Q11"":""1"",""Q12"":""4"",""Q13"":""5"",""Q14"":""0"",""Q15"":""3"",""Q16"":""2"",""Q17"":""4"",""Q18"":""2"",""Q19"":""5"",""Q20"":""4"",""Q21"":""5""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q02"",""Q03"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21"",""Q10""]","[3616,4816.700000000186,5141.299999999814,8010.200000000186,9779.100000000559,11589.5,14426.200000000186,17192.700000000186,18929.200000000186,20499.900000000373,22497.400000000373,24020.299999999814,25499.60000000056,26893.799999999814,29380.799999999814,30669.200000000186,32374.10000000056,33323.799999999814,34943.700000000186,35606.200000000186,36826.90000000037,40078.40000000037]","[]","[0.20000000018626451,3616,4816.700000000186,5141.299999999814,8010.200000000186,9779.100000000559,11589.5,14426.200000000186,17192.700000000186,18929.200000000186,20499.900000000373,22497.400000000373,24020.299999999814,25499.60000000056,26893.799999999814,28270.299999999814,29380.799999999814,30669.200000000186,32374.10000000056,33323.799999999814,34943.700000000186,35606.200000000186,36826.90000000037,37702.200000000186,40078.40000000037,43030.90000000037]","0.23809523809523808","0.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3942.899999999441","","","","survey-template","19","149356","0.0-7.0-8.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","2025-07-09T11:48:14.881Z","","","","","","stress","{""Q01"":""0"",""Q02"":""0"",""Q03"":""5""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[1926.0999999996275,3118.5,3432.7999999998137]","[]","[1926.0999999996275,3118.5,3432.7999999998137,3936.199999999255]","0.6666666666666666","0.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37062","","","","instructions","20","186422","0.0-8.0-0.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":18047},{""page_index"":1,""viewing_time"":10272},{""page_index"":2,""viewing_time"":4907},{""page_index"":3,""viewing_time"":3835}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","223643","0.0-8.0-1.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","1","0","1","193091","2239.4","6305.8","34192.1","2","4","4","6","2","-4","-4","0","0","0","4066.2","4000","-875","[""up"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":2,""num_good_moves"":0}","[566.4285714285714,553.2254464285714,2.3,566.4285714285714,553.2254464285714,289.3,566.4285714285714,553.2254464285714,608.8,566.4285714285714,553.2254464285714,746.2,566.4285714285714,553.2254464285714,925.1,468.42857142857144,655.2254464285714,1035.7,468.42857142857144,655.2254464285714,1162,468.42857142857144,655.2254464285714,1311.2,468.42857142857144,655.2254464285714,1557.1,472.42857142857144,649.2254464285714,1724.8,472.42857142857144,649.2254464285714,1827,472.42857142857144,649.2254464285714,1958.5,472.42857142857144,649.2254464285714,2087.7,472.42857142857144,649.2254464285714,2257.9,472.42857142857144,649.2254464285714,2385.8,472.42857142857144,649.2254464285714,2594.3,472.42857142857144,649.2254464285714,2735.4,472.42857142857144,649.2254464285714,2840.4,476.42857142857144,657.2254464285714,3002.5,476.42857142857144,657.2254464285714,3104.7,476.42857142857144,657.2254464285714,3237.7,476.42857142857144,657.2254464285714,3357.8,476.42857142857144,657.2254464285714,3536,476.42857142857144,657.2254464285714,3664.6,466.42857142857144,653.2254464285714,3841.9]","[]"
"11577","","","","instructions","22","235224","0.0-8.0-2.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":11575}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","23","304299","0.0-8.0-3.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","","","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","0.35","0","3","241880.5","28466.3","32541","66050.7","2","4","8","6","1","-2","-2","0","0","0","4074.6","4000","-485","[""down"",""left""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":0}","[562.4285714285714,565.2254464285714,2.8,562.4285714285714,565.2254464285714,380.6,562.4285714285714,565.2254464285714,752.2,562.4285714285714,565.2254464285714,1154.4,562.4285714285714,565.2254464285714,1304.4,562.4285714285714,565.2254464285714,1576.6,562.4285714285714,565.2254464285714,1849.1,562.4285714285714,565.2254464285714,2118.8,476.42857142857144,661.2254464285714,2429,476.42857142857144,661.2254464285714,2614.4,476.42857142857144,661.2254464285714,3013.2,470.42857142857144,671.2254464285714,3355.6,470.42857142857144,671.2254464285714,3710.5]","[]"
"28778","","","","instructions","24","333083","0.0-8.0-4.0","286","1","2025-07-09 11:44:53","7701e855f2ef39aa3fd6c71abdc6918a","41.144.1.75","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","Linux","","https://app.prolific.com/","en-ZA,en-US;q=0.9,en-GB;q=0.8,en;q=0.7","67109daadd253803c7aaf522","686d226cabeef709c732f8e1","686e4cc90a7a17ac1a0c4584","67109daadd253803c7aaf522","","[{""page_index"":0,""viewing_time"":10960},{""page_index"":1,""viewing_time"":17815}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
